SMILES,NAME,Name,LogFile
OC(=O)C1=CC(SC(F)(C(F)(F)F)C(F)(F)F)=CC=C1,DTXSID50575056,,
CC1=C(C(C)=CS1)C1=C(C2=C(C)SC=C2C)C(F)(F)C(F)(F)C1(F)F,DTXSID50578320,,
OCCS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID50582321,,
OC1=CC=C(SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,DTXSID50583712,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O,DTXSID5059795,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S,DTXSID50607462,,
OCCSC(F)=C(F)C(F)(F)C(F)(F)F,DTXSID50764549,,
CC(=O)C=C(S)C(F)C(F)(F)F,DTXSID50766664,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)C=CC1=CC=CO1,DTXSID50833360,,
OC(=O)CCCCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID50851029,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O,DTXSID50880137,,
FC(C(F)(F)F)S(F)(=O)=O,DTXSID50880177,,
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)S(F)(=O)=O,DTXSID50880612,,
CCSC(SCC)C(F)(F)C(F)(F)C(F)(F)F,DTXSID50895463,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CS1,DTXSID50895680,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOS(=O)(=O)C(F)(F)F,DTXSID50895741,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COS(=O)(=O)C(F)(F)F,DTXSID50895923,,
CCOC(=O)\C=C\S(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID50896036,,
OC1=CC=C(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,DTXSID50896076,,
CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)CO,DTXSID50950006,,
FCCCOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID601023168,,
OC(=O)C(F)(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(O)(=O)=O)C(F)(F)F,DTXSID601024716,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID601009914,,
OS(=O)(=O)C1=CC=C(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,DTXSID601020695,,
OS(=O)(=O)C(F)(F)C(F)OC(F)(F)C(F)(F)F,DTXSID601026681,,
OC1C2CCC(C2)C1OC(=O)C(F)(C(F)(F)F)S(O)(=O)=O,DTXSID601026829,,
FC(F)C1(F)C(F)(F)CS(=O)(=O)C1(F)F,DTXSID601026843,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,DTXSID601032230,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)C(F)(F)F,DTXSID601032373,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)C(F)(F)F,DTXSID601032597,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(F)=C(F)C(F)(F)F,DTXSID601032604,,
OS(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID601032911,,
OS(=O)(=O)CC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID601034624,,
OS(=O)(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID601034836,,
OS(=O)(=O)C1=CC=C(O\C(F)=C(/F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,DTXSID601035103,,
OS(=O)(=O)OC(F)C(F)(F)C(F)(F)F,DTXSID601035210,,
OC(=O)CSCCC(F)(F)C(F)(F)F,DTXSID601036101,,
OCC(SCCC(O)=O)C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID601036220,,
OS(=O)(=O)CC=C(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID601036301,,
OS(=O)(=O)CC=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID601036337,,
OCC(=O)SC(=O)CCC(F)(F)C(F)(F)F,DTXSID601036456,,
OCC(=O)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID601036468,,
OCC(=O)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID601036470,,
OC(C(O)=O)C(=O)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID601036525,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)F,DTXSID601036913,,
FC(F)(F)OC(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O,DTXSID601045809,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,DTXSID601047817,,
CCSC(F)(F)C(F)(F)C(O)=O,DTXSID601336246,,
OC(F)(F)C(F)(F)S(O)(=O)=O,DTXSID601336622,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)=C(F)F,DTXSID601336646,,
OS(=O)(=O)C(F)(F)C(F)(F)OCC=C,DTXSID601336658,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCC1=CSC=C1,DTXSID601348067,,
COC1=CC=C(C=C1)C1=CC(=C(C)S1)C1=C(C2=C(C)SC(=C2)C2=CC=C(OC)C=C2)C(F)(F)C(F)(F)C1(F)F,DTXSID601348443,,
COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID601349615,,
OCCSC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F,DTXSID601353082,,
OC(=O)C(CC(=O)OCCSC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F)S(O)(=O)=O,DTXSID601353282,,
OS(=O)(=O)C(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID601355038,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,DTXSID601357872,,
FC(F)(F)C(F)(F)S(=O)OS(=O)C(F)(F)C(F)(F)F,DTXSID601358018,,
CC1=CC(C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F)=C(C)S1,DTXSID60292106,,
CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID60330471,,
FC(F)(F)C(F)(F)COS(=O)(=O)C(F)(F)F,DTXSID60379769,,
FC(F)(F)COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID60380390,,
CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID60382071,,
CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)COS(=O)(=O)C1=CC=C(C)C=C1,DTXSID60382096,,
FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O,DTXSID60382152,,
CC1=C(C(C)=C(S1)C1=CC=CC=C1)C1=C(C2=C(C)SC(=C2C)C2=CC=CC=C2)C(F)(F)C(F)(F)C1(F)F,DTXSID60443914,,
FC(F)C(F)(F)SC1=CC=CC=C1,DTXSID60509685,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O,DTXSID60527006,,
OC1=CC=C(SCC(F)(F)C(F)(F)F)C=C1,DTXSID60533682,,
CCC(=O)C(F)C(F)(F)SC1=CC=CC=C1,DTXSID60542118,,
FC(F)C(F)(F)C(F)(F)OS(F)(=O)=O,DTXSID60544571,,
FC(F)(OCC1CO1)C(F)(F)S(F)(=O)=O,DTXSID60560670,,
FC1(F)C(F)(F)S(=O)(=O)C(C2=CC=CC=C2)S(=O)(=O)C1(F)F,DTXSID60569865,,
OC(=O)C1=CC=C(C=C1)S(=O)(=O)C(F)(C(F)(F)F)C(F)(F)F,DTXSID60575047,,
COC(=O)C(F)(C(F)(F)F)S(F)(=O)=O,DTXSID60660487,,
OC1=CC=C(SC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,DTXSID60774058,,
FC(F)C(F)(F)C(F)(F)C#CSCC1=CC=CC=C1,DTXSID60782537,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)CCCOC(=O)C=C,DTXSID60833295,,
OC(=O)CCCCCCCCCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID60851030,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)CC(=O)C1=CC=CC=C1,DTXSID60852340,,
OS(=O)(=O)C1(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C1(F)C(F)(F)F,DTXSID60867515,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)=C(F)F,DTXSID60869539,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,DTXSID60881877,,
CS(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)F,DTXSID30895522,,
CC=CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID60792479,,
OC(=O)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID60892600,,
OCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID60895494,,
CC(=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID60895691,,
CS(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID60895696,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID60896002,,
CCOC(=O)C1=CC=C(SC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,DTXSID60896087,,
CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID60896103,,
CC(C)CSC1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID60896401,,
CCCCSC1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID60896406,,
CCC1=C(C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F)S(=O)CC,DTXSID60896421,,
CCCS(=O)C1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID60896426,,
CCC(C)S(=O)(=O)C1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID60896441,,
CCCCS(=O)(=O)C1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID60896446,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)OCCOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID60897019,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID60904575,,
FC1(F)SC2=C(C3CCC2C3)C1(F)F,DTXSID60907607,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,DTXSID701019144,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)=C(F)C(F)(F)F,DTXSID701022018,,
OC(=O)CCS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID701022068,,
CCOC(=O)C(SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID701023147,,
CCSC(F)(F)C(F)C(F)(F)F,DTXSID701023309,,
OS(=O)(=O)C(CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID701023397,,
FC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(F)(=O)=O)C(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O)C(F)(F)F,DTXSID701023747,,
[H]C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(O)(=O)=O)C(F)(F)F)C(O)=O,DTXSID701024721,,
FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O,DTXSID701026503,,
CCCCS(=O)(=O)C(F)(F)C(F)(F)F,DTXSID701026684,,
OS(=O)(=O)CC(F)(F)C(F)(F)C(F)(F)F,DTXSID701026727,,
CS(=O)C(F)(F)C(F)(F)F,DTXSID701026939,,
CS(=O)CC(F)(F)C(F)(F)F,DTXSID701027044,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,DTXSID701032233,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(\F)=C(/F)C(F)(F)F,DTXSID701032283,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(\F)=C(/F)C(F)(F)F,DTXSID701032314,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)C(F)(F)F,DTXSID701032326,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)C(F)(F)F,DTXSID701032376,,
OS(=O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID701032833,,
OC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(O)(=O)=O,DTXSID701034534,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)C(F)(F)F,DTXSID701034558,,
OS(=O)(=O)OC(F)(F)C(F)(F)F,DTXSID701034560,,
OCC(SCCC(O)=O)C(CO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID701034596,,
OC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(O)(=O)=O,DTXSID701034603,,
OS(=O)CCC(F)(F)C(F)(F)F,DTXSID701034746,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,DTXSID701034796,,
OS(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID701034815,,
OS(=O)(=O)C1(F)C(F)(F)C(F)(F)C(F)(C(F)(F)C(F)(F)C(F)(F)F)C1(F)F,DTXSID701034839,,
OS(=O)(=O)C1(F)C(F)(F)C(F)(F)C(F)(C(F)(F)C(F)(F)F)C1(F)F,DTXSID701034841,,
OS(=O)(=O)OC(F)C(F)C(F)C(F)C(F)C(F)(F)C(F)(F)F,DTXSID701035213,,
OS(=O)(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID701035556,,
OS(=O)(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID701035570,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,DTXSID701035637,,
OC(=O)CCS(=O)CCC(F)(F)C(F)(F)F,DTXSID701035851,,
OC(CC(O)=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID701036085,,
OC(=O)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID701036178,,
OC(=O)CCSCCC(F)(F)C(F)(F)F,DTXSID701036180,,
OC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID701036192,,
OCC(=O)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID701036459,,
OCC(=O)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID701036461,,
OC(C(O)=O)C(=O)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID701036528,,
OC(CSC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)=O,DTXSID701036542,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(F)(F)F,DTXSID701036885,,
FC1(F)SSC(F)(F)C(F)(F)C1(F)F,DTXSID701045676,,
FC(F)(C1=CC=CS1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CS1,DTXSID701045688,,
CC(=O)OC1=CC=C(C=C1)C1=CC=C(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,DTXSID701132356,,
FC(=O)C(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O,DTXSID701140999,,
OC(=O)C(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O,DTXSID701336237,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)=C(F)F,DTXSID701336568,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(O)(=O)=O)C(F)=O,DTXSID701336649,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S,DTXSID701348046,,
CC1=C(C=C(CO)S1)C1=C(C2=C(C)SC(CO)=C2)C(F)(F)C(F)(F)C1(F)F,DTXSID701349101,,
CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID701349232,,
FC1(F)OS(=O)(=O)OS(=O)(=O)C1(F)F,DTXSID701349468,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID701357487,,
CC1=CC=C(SC(F)(F)C(F)C(F)(F)F)C=C1,DTXSID70319055,,
FC(F)(C1=CC=CS1)C(F)(F)C(F)(F)C1=CC=CS1,DTXSID70342722,,
FC(F)(F)C(F)(F)C(F)(F)COS(=O)(=O)C(F)(F)F,DTXSID70379255,,
CCCCSC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID70528483,,
COC(=O)C(F)(F)C(F)(F)SC,DTXSID70536982,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CSC=C1,DTXSID70560929,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID70195598,,
OS(=O)(=O)C1(F)C(F)(F)C(F)(F)C(F)(C(F)(F)C(F)(F)F)C(F)(F)C1(F)F,DTXSID70275965,,
FC(F)(F)C(F)(F)C(F)(F)COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID70382047,,
OS(=O)(=O)C(F)(F)C(F)C(F)(F)F,DTXSID70430799,,
OC1=CC=C(SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,DTXSID70464615,,
CC1=C(C2=CC=CC=C2S1)C1=C(C2=C(C)SC3=CC=CC=C23)C(F)(F)C(F)(F)C1(F)F,DTXSID70464958,,
OC(=O)C1=CC(SC(F)(F)C(F)(F)C(F)(F)F)=CC=C1,DTXSID70507233,,
FC(F)(F)C(F)(F)C(F)(F)C(=O)CC(=O)C1=CC=CS1,DTXSID7060332,,
FC1(F)C(F)(F)S(=O)(=O)OS(=O)(=O)C1(F)F,DTXSID70609600,,
FC(F)(F)SSC(F)(F)C(F)(F)F,DTXSID70631426,,
COS(=O)(=O)C(F)(C(=O)C(F)(F)F)C(F)(F)F,DTXSID70706385,,
OCCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID7073488,,
FC(F)(F)C(F)(F)S(=O)(=O)C(F)(F)C(F)(F)F,DTXSID7075187,,
CCSC(F)(F)C(F)(F)C(=O)C(F)(F)C(F)(F)SCC,DTXSID70790481,,
CC1=C(SC=C1)C1=C(F)C(F)(F)C(F)(F)C1(F)F,DTXSID70823021,,
OCCCS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID70824497,,
OS(=O)(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,DTXSID70863104,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)C(F)(F)F,DTXSID70881085,,
CC(OC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)=O,DTXSID70894130,,
CCOC(=O)CC(S)C(F)(F)C(F)(F)C(F)(F)F,DTXSID70895647,,
CCSC(=O)C(CC(C)=O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID70895682,,
FC(F)C(F)(F)COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID70895748,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=C2SC=CC2=CC=C1,DTXSID70895985,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)CC1=CC=CC=C1,DTXSID70896013,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)C(=C)C1=CC=CC=C1,DTXSID70896038,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)OC1=CCCC1,DTXSID70896058,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(S1)C1=CC=CS1,DTXSID70896114,,
CCC1=C(SC)C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F,DTXSID70896391,,
CCSC1=C(CC)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID70896396,,
CCC(C)SC1=C(CC)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID70896412,,
CC1=C(C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F)S(C)(=O)=O,DTXSID70896417,,
CCC(C)S(=O)C1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID70896432,,
CCCCS(=O)C1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID70896437,,
OC(=O)C(F)(OC(F)(F)C(F)(F)S(O)(=O)=O)C(F)(F)F,DTXSID70904748,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID801019147,,
[H]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(O)(=O)=O,DTXSID801019228,,
[H]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(O)(=O)=O,DTXSID801019230,,
FC(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O,DTXSID801023140,,
CCSCC(F)(F)C(F)(F)F,DTXSID801026794,,
FC(F)(F)C(F)(F)C(F)(F)S(=O)(=O)OC1=CC=C(C=C)C=C1,DTXSID801026918,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)C1=CC=CC=C1,DTXSID801027085,,
FC(F)(F)CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID801027097,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,DTXSID801032236,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(\F)=C(/F)C(F)(F)F,DTXSID801032286,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(F)(F)F,DTXSID801032329,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)C(F)(F)F,DTXSID801032379,,
OS(=O)(=O)C(F)(F)C(F)(F)C(=O)C(F)(F)F,DTXSID801032381,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)C(F)(F)F,DTXSID801032593,,
OS(=O)(=O)C(F)(F)C(F)C(F)=C(F)C(F)(F)F,DTXSID801032600,,
